sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,label
0.0,-0.8421509275751299,0.05482391236197944,-0.3355066265101301,-0.5153490261264577,-0.7268826689567119,-0.5611296115864601,-0.32317679948231065,-0.967618033093363,0.7805986920356837,1.3970413754173328,-0.6057636114052112,0.056142500723986584,-0.194174125230132,-0.36574552400106497,-0.3754277867648357,0.378805065824002,-1.0966437420903052,0.8293651292281743,0.5567516909572184,-1.163842785287064,0.05847779033853217,0.5217819363663042,-0.33151660858800697,-0.8113976458398907,-0.06053394524096078,-0.4847989237842026,0.0713380663168318,-0.26802683716740167,-0.05224984620136132,-0.2991129759487377,-0.4379823447800959,0.4314467116375441,0.01793501379749456,0.03198034146754133,-0.02401814723606762,-0.2400326915575343,-0.1558578601893621,-0.19999848256968294,-0.34076439286632537,-0.000816399737624534,0.5828464689238275,-0.6528023442428674,0.9084970453632282,-0.5770336686419608,-0.3471358766273003,-0.23240163331206187,-0.19657726628833636,0.4563094967234623,-0.2772824567597842,-0.07419837541323605,0.0820918267098449,-0.25521158394789234,-0.41345310144966807,-0.18065326958209374,0.04369234139081252,-0.4675671396876609,-0.2385475608639372,0.0,-0.7601411078928975,-0.023785898933740782,0.061180698599400604,-0.3827312413178936,0.42729452433770765,-1.07696471056973,0.00396315671002812,0.043716090438855,0.06778905460575964,0.5435487727137461,0.4036602016939474,0.4493848159739259,0.6925123965837584,0.4124248004201342,-0.767559275359913,-0.5396142886431955,-0.845437026677747,-0.5982241959502487,-0.6270181480211663,0.0,0.06080038407822976,-1.1443693132863275,0.06416844302416379,0.3329216732940197,-0.2366456629263604,-0.39969876522637493,0.010569664004089412,-0.23092486902134574,-0.10661514917606636,0.5375463087490725,0.028917179210242745,-0.22083189182448842,0.17392060017563138,1.0407161287171465,0.08321097956388654,0.77186841063038,0.40630981751030304,0.09842851750911068,-0.030533367275282202,-0.1653320254495198,-0.6739839605422503,-0.18325880294161803,0.0,-0.46672214978991994,0.42199689487863445,-0.9199888703073968,1.121172322479911,0.06299844037517603,0.43693163235787325,4.0
1.0,-0.7652376899248241,-12.054645167760777,-6.743371671230157,0.6088724356178904,9.005483508124726,-0.8499383166008717,-0.6376857626052113,0.2321272822795285,3.2734911016806154,9.30676004636572,-0.6503918124058653,-0.7709881001178994,-0.3469238870828339,1.9205789857818225,3.1178912123275597,5.357280779071971,6.032823970207331,-0.5443880193531728,-1.1566042837432842,4.321707044880472,0.05847779033853217,9.291905784447277,0.2244226272984375,0.7235371393895309,6.424814088852742,2.211411826321275,0.6413924220403177,2.594386823686509,8.293768469516854,-0.2665726581603025,2.237583697913393,9.88130281729924,-7.376922391761122,2.2978246307940413,-0.19459194310162442,0.5884305502001963,5.8982457442202785,3.5573983078412508,0.4657672844611051,1.4457755843943763,0.15776005423187717,-3.192537423526525,-1.2657345296287354,0.5422102559637123,7.666363649145527,-0.16868283446024335,-0.1730366956471124,0.5842195610807441,-0.23917665051289158,0.885066799163118,-0.035409845150210666,0.013333920599554362,10.551133106281378,-0.7685446208578073,0.04369234139081252,0.8498818080585978,-0.057687771358207726,0.0,0.3700053755823099,4.543139831144172,0.3372783837015275,-1.0406023799751416,4.877784631052396,0.9167772445145606,-1.5745380841501495,-4.9499187200949235,0.19306242606851085,-0.8913514754156804,-0.9957714110235616,-2.10196577578143,-0.49055635209041387,-0.6845344777332443,-0.35352927112436777,3.8207631948491065,3.483460950882081,-0.47772502519376087,3.956844812616554,0.0,1.0807501344788344,4.50269197673975,0.06416844302416379,-1.1040864467736213,3.439453345137469,4.621394002931291,-0.5457700446330359,-0.0776060862048818,0.4895061782234638,0.2201691304182943,7.135784525930976,9.464239072129054,9.06947241925643,0.9758426078023853,-11.364528797071484,-0.490846937404673,0.2612897603548189,-0.37171850702304915,-0.5115344322958922,0.4661541853188968,-2.546041556159992,-2.049592463807301,0.0,5.468377681457221,0.4276304025670666,-3.178418799110062,-2.5046968653170305,0.11722298129429175,3.195031832482607,2.0
2.0,0.5283828181560217,0.05482391236197944,-0.3328506254032108,-0.2929921498048246,1.2350848080109962,0.7611898742154988,-0.2276669323749283,-0.9964789094403071,0.7805986920356837,-0.1802122374786749,0.22827407024853044,-0.21134546058270934,-0.5850485911163169,-0.46487403142926353,-0.6750951241439824,0.41908391963086955,0.04433291349052838,-0.009175527805932419,-0.5636161210483721,-1.1659118398699266,0.05847779033853217,0.21799994872507086,-0.24754723042398893,0.12561594348937935,0.973088092886302,-0.8048279569205425,-0.28437580397502815,-0.210952696548192,-0.6368293025909584,-0.6075417831823735,-0.6125865157754463,0.5162757829345817,0.01793501379749456,-0.2857079386482029,-0.12929362113196863,-0.7323872856411775,-0.3748384593676298,0.3756579330019847,-0.6344225485067853,0.10571121199283759,-0.7089540575703036,0.14268993317241802,0.1965142685410033,-0.6586609957969011,-0.5861971952836041,-0.31394368142640955,-1.23997622272296,0.8084248160181382,-1.2000423167205343,-0.35830583571557234,-0.45855226725164366,0.30971398491705254,-0.8532163839448216,-0.06359895689011914,0.04369234139081252,0.32931898904965423,-0.05462701920417141,0.0,-0.31621296127295556,-0.33868069270403184,0.061180698599400604,-0.604318748285941,-1.4195274984073705,0.2742862738542528,0.00396315671002812,0.043716090438855,0.5061212182562933,-1.0325069359304169,0.4115031950498973,-0.15611793530646684,-0.8673762784308198,-0.7086048959962942,-1.2220430637634803,0.22818516306768616,-0.6291859330888614,-0.3908176634326316,0.1530305522607407,0.0,0.06080038407822976,-1.06684535995819,0.06416844302416379,-0.662998245877788,1.4544320690129064,0.04556999492697796,0.7207337242942855,-0.21879132578431398,0.8949326269736131,0.8047598227076679,0.028917179210242745,0.00525245098525463,0.23308670289798222,1.690035427876627,0.08321097956388654,0.20661105271216898,0.49593199502343854,-0.5958900746175241,0.8560069741320357,-0.6073679331813878,-0.12010363372884401,0.12086708843724144,0.0,-0.1362632731705649,-0.42670350919607314,-0.36783308329496617,1.3651802607693488,-0.476585022242447,-0.15345890972138182,0.0
3.0,1.6850381596521662,0.05482391236197944,-0.3517841802291083,-0.5114998147171843,-1.0586532474572439,-0.48232264806279374,0.019659010546467542,0.06332727361601469,0.5059152081196244,-0.22478617352183783,0.2436246509478884,-0.6908333047441231,-0.37748118647953316,-0.5501263443861992,-0.3413400139841788,-1.2564585582517653,-0.5182651512087233,-0.944055329321592,-0.6486084784015642,-0.9582723985244529,0.05847779033853217,-0.4998931677282872,-0.29596769062848177,-0.3568019504826358,0.24497205640285752,-0.28792197807913933,0.04019662893074274,-0.351223212433316,-0.7396704314411665,-0.40153399968101205,-0.31524087166542963,0.670885593265116,0.01793501379749456,0.16567901707211877,-0.46013694282370315,-0.6486719343066407,0.2481078196406342,-0.6241263744354699,0.013361467660190295,0.25002609043387103,-0.2838813056788277,0.2926694050894999,0.6217012689203232,1.078101299678658,-0.8118268949050664,-0.34296052606124783,-0.07789280780999759,-0.06357198180382144,-0.4757674034380188,-0.3469355850004296,0.1237206879289643,-0.5038700781810448,0.8261000049632955,-0.11844290108695786,0.04369234139081252,0.3687466940224154,0.7973113304209749,0.0,-0.44609175692631337,0.2912116378845033,0.061180698599400604,0.04072182354657329,-1.4493039555081908,-1.2016309648331438,0.00396315671002812,0.043716090438855,-0.8703734196619676,-0.7169122463740293,-0.7505535809347014,-0.5216504699918454,0.42371804780456607,0.3814578765569304,0.4238505758420915,0.4195087334741339,0.5696049955431154,0.05486828946934504,-0.22158949621616642,0.0,0.06080038407822976,-1.1110354760351147,0.06416844302416379,-0.16094443832053637,0.18762547307771568,-0.4717576996818136,-0.6170956032407555,-0.25618747259952535,-0.3364850854249915,-0.23261555417597785,0.028917179210242745,-0.6050895706792365,0.2469540210319694,-0.7865494447958299,0.08321097956388654,-0.718391219650768,0.12648868121814547,-0.418508787670826,-1.1042590343885668,-0.45954262577781835,-0.7752343960251024,-0.48426013050475863,0.0,-0.6011659117766939,0.09756285081318046,0.8339763638769995,1.1900020912237597,-0.1812549396690783,0.11602188074525625,3.0
4.0,0.08338614024685498,0.05482391236197944,-0.3278895083366368,1.1373619207496315,-0.18905911451978713,-0.1185016717520475,-0.0752964016679963,-0.616888819691598,0.6397698016582499,-0.6408801667243682,0.266467390861652,-0.039273447791857014,0.07873205223124889,0.06652746191046001,-0.02506219798893166,0.41052582059152676,0.052329215207925155,-0.2835896143026999,-0.6422370911208588,-0.26894349371924076,0.05847779033853217,-0.2600176459272496,-0.30905009391513677,-0.28428697889000215,-0.025258589668343257,-0.6115757521323787,-0.4898073206983419,-0.6567666570381554,0.24949215436887762,-0.785067381846563,-0.20851367118789937,-0.5470849450007811,0.01793501379749456,-0.24648259871789308,-0.3897829078097991,-0.18621049479740154,0.596869221254695,0.3881132528785352,0.2989615665443838,0.6986926241907723,1.3044629707311821,1.3402904308869474,-0.9408451206091989,-0.18378801377978007,2.3486805873623844,0.0720267968985654,2.9373781386691404,-0.7219144001471762,0.14890740222550444,-0.7258659748974219,0.07415838481536839,-0.004372268543575659,0.19385011915638453,0.36399852016754886,0.04369234139081252,-0.7117442236556514,0.01359069578594991,0.0,-1.134583895719569,-0.2968440117591935,0.061180698599400604,0.2857931630052992,-0.7551665213518541,0.4572796858992213,0.00396315671002812,0.043716090438855,1.4278281191513338,0.49215891595289013,-1.0208125028392536,-0.22382905655398622,0.09593611989334165,-0.6488908600649335,0.6312237252037225,0.7102980972163581,-0.3604125217752084,-0.40535337603377436,-0.7540537224830294,0.0,0.06080038407822976,-0.9451312905531277,0.06416844302416379,-0.2832665605171077,0.36161824917413843,-0.49444779226342267,0.7120871112573661,-0.2521393030791813,0.6643896084313377,0.03442512869773199,0.028917179210242745,0.5102476567762454,-0.4193659487963699,0.08367851312330173,0.08321097956388654,-0.6276907025470932,-0.4054281536416608,-1.1835192474418956,-0.48508481206003595,0.1523294351591925,0.35650202351662785,-0.3288089064571435,0.0,1.286417358880987,0.5291983550635166,-1.420238465092824,0.47519433828669677,-0.26259129262844727,-0.38864433025719824,2.0
5.0,-0.5956949816107949,0.05482391236197944,-0.33863803142043025,-0.5570650258213908,-0.6653250697083132,0.07103360833666301,-0.08927375457539208,-0.6954204853996558,1.1961110663291767,-1.8025502499955945,0.2945402255502848,1.4577145070488167,-0.7899031387324198,-0.047518204265272306,-0.28024229578462106,-2.013313563441508,-0.0496909144636943,0.12410926217793378,-0.5498024156897623,-1.2989778057312262,0.05847779033853217,0.6321110775371955,-0.32086624337495434,-0.8710320852119257,-0.03717617906982476,-0.9529275576589817,-0.43465815754357434,-0.4031955066764633,-0.5774051833505258,0.20703324905486134,-0.3663869172093776,0.5786712330198379,0.01793501379749456,-0.39320285123495674,-0.06469930036310553,-0.21430586510099311,0.047614015377934436,-0.07982130779627591,1.334798409322658,-0.1953395682136485,-0.725536328390007,-0.48935772841384906,-0.21791855636414512,0.68579362138899,0.4881413301732946,-0.366468884905919,0.4139325777453324,-0.07901673095275615,0.46644755701157103,0.48264629447629376,-0.1505011639565981,-0.1513521888526587,-0.6221399476711169,-0.06923023126940736,0.04369234139081252,0.5778028510956773,0.325456689419241,0.0,0.25759398100034425,-0.5392481498379696,0.061180698599400604,-0.24873082596394241,-0.22947968579732186,-0.09832672366343247,0.00396315671002812,0.043716090438855,-1.1232456949722822,0.13648257574575284,0.5233820803536335,0.469862323709625,0.3178394756978774,0.39914227757382786,0.8381412514613447,0.46302945219784886,0.7042590069033494,0.2744765799910346,-0.20370692252821457,0.0,0.06080038407822976,-0.709185058428357,0.06416844302416379,-0.1527567423778408,-0.36755438894361103,-0.32562231793109647,-1.3087294344861082,-0.24540723688987914,0.2632153659687003,-0.08487603751281148,0.028917179210242745,0.3388248927852802,0.028847904735625936,0.2684172367135391,0.08321097956388654,0.869500791921253,0.4542636743877713,-0.3952043577256315,-1.0173119557066377,-0.17855621619893033,-0.01989730909498436,0.13768712995523005,0.0,-1.3708865897687088,0.8154124944923938,-1.0174867434545012,0.8083346154466247,-0.5562860130658579,0.37966979703157705,3.0
6.0,2.3363410154171933,0.05482391236197944,-0.351352804882851,0.4856000138496145,-0.21043929271098363,-0.8520652015433008,-0.3180748442226845,0.0991535201932182,0.2449158132723041,0.8700210663182542,0.2843241370848395,0.19368232204808683,-0.1575136060660037,-0.2897624499711797,0.054800635722043536,-0.9632781639057285,-0.2450577165483886,0.487017986627219,0.015497200569184697,-0.1812916915638071,0.05847779033853217,0.06291681429626364,-0.35142287891076185,0.4078019807523448,0.4571541363475046,0.1748052021374042,0.48390997801897073,-0.052732099373304996,-0.42623286833837326,0.5237907801050509,-0.44604512212661585,0.4911773408744385,0.01793501379749456,-0.8807617123512973,-0.1730894381402621,-0.7039064163850298,-1.3066001001998773,0.7752460906884897,-0.5893424312096908,-0.6047801411510296,-0.6830348927039402,0.5253344527923015,-0.519582216550362,0.9894895479592333,-0.4837428451607819,-0.18541030782618526,-0.8097494986013428,-0.2955785406515182,1.699090184792621,-0.08738159046740238,-0.22378086913570758,0.12544731791622846,0.532106628556463,-0.6186075340203679,0.04369234139081252,-0.20012596987616452,-0.9396267331628158,0.0,-0.2816823947592527,-0.20609483376888357,0.061180698599400604,-1.0267809819477614,0.17330646348354792,0.809711191900858,0.00396315671002812,0.043716090438855,-0.5677752403862087,-0.017761786624398066,-0.2751167426546776,-0.4806312893853593,0.4381901607123569,0.40353900332598186,0.1661116192912786,0.4156390296159165,0.41352799445475397,0.4883524843672492,-0.036541088778040805,0.0,0.06080038407822976,0.12784961403637118,0.06416844302416379,-0.30480583187754523,1.0640322280097427,-0.27127108723155463,-0.36182628398195016,-0.24141786123565195,1.4257712874727844,-0.09790085791079293,0.028917179210242745,1.0299482649442568,-0.6573792078497119,0.8776704026045226,0.08321097956388654,0.11270315024352577,-0.44107918869512613,0.07446898414979781,-1.3456591975415606,-0.5183610027616243,-1.6318219184380724,0.594506622692779,0.0,-0.4603624158472169,-0.6920026196714876,0.40671257869052174,-1.5828408495626087,-0.4423230201042895,0.01416725059987567,3.0
7.0,-0.8391847573008064,0.05482391236197944,0.4748866713238451,1.0727282663490605,-0.1987575296456584,-0.8304513887757532,-0.0983156584069084,-0.6800319671693028,-0.8323576351268289,0.5515962101313542,-0.6438240254175135,-0.30648840394177157,-0.4731188974044072,0.1444961061376714,0.9739987003966235,0.3973835435285709,-0.4170960996381745,-0.7774865056459065,-0.021688170632174326,-0.4488109137957981,0.05847779033853217,-0.297972334828165,-0.37611351036238105,-0.9065422147911522,-0.28357164633806253,0.11360315468341071,-0.5715643511746649,0.66416096073961,-0.663533409548492,-0.44150990885021413,0.9244657690581737,-0.4800383530757069,0.01793501379749456,0.5287479271073969,-0.161147374780233,0.2395008959825665,0.23839154513168728,-0.37868560818810515,-0.4512751773496968,0.9461167763572965,-0.7161371900256919,0.7090540859009917,-0.9134656405438032,0.2466878717263118,-0.4973568393207,-0.2445189400266845,-0.3194365639256533,-0.33847198905850795,-1.1432831785157789,-0.3982907447241192,0.16561066669745816,0.1345526440845039,-0.16705223728319502,-0.4311897517197128,0.04369234139081252,-0.6080822308358814,-0.10468889179370364,0.0,-0.06383712861411214,0.11375886657773444,0.061180698599400604,-0.38831575283225533,-0.8138402460762926,-1.0709709365694342,0.00396315671002812,0.043716090438855,1.0914202756888336,-0.04526319615685908,0.09380141732102486,-1.0951685548617422,0.48527633898837613,-0.6923718965898684,0.48767424948052834,-0.861857490220356,0.18646911290870732,0.10473663169550249,-0.2617264954444952,0.0,0.06080038407822976,0.4047810967555079,0.06416844302416379,-0.5012088267279229,-0.6836746914423896,-0.6859633591773578,0.13330573313970948,-0.25617164167717277,0.4789477029735899,-0.39020311002501523,0.028917179210242745,-0.40699498186590416,0.58120009118959,-0.8146448046081981,0.08321097956388654,-1.3244027033889572,-1.2437220092622117,0.8309857312666082,-0.8646426000593471,0.5669185833798497,-0.8748431947187184,0.26035610227912787,0.0,0.43146967828650257,0.6746197198849756,0.578858023630609,-0.5115673447969785,0.8337456458632863,-0.4531899259772063,2.0
8.0,0.5046973515796549,0.05482391236197944,-0.3607681828925745,-0.6955158195664181,-0.08139202352827178,-0.7925861457445013,-0.41619097862793597,-0.24070489418708557,0.6209249390802117,0.19121126655027615,0.24428743885982762,0.3603566215686776,-0.08644192207810471,-0.33214083885179674,-0.2323204883893431,0.3799376299760872,0.33236787638072685,-0.10161956590507455,-0.439823279239978,-0.27974661459047545,0.05847779033853217,-0.12359541462055093,-0.3161540710514627,-0.46952072592523675,-0.05132348201500336,0.8735220963538196,1.4414221202935715,-0.22816892683171294,-0.7750846903336596,-0.445030987767348,-0.140064087466853,-0.6248656179664523,0.01793501379749456,-0.007516722536687495,-0.12097991950171552,-0.7460908973957778,-1.319164234595997,-0.05452839355830648,-0.06594603266911712,-0.5254887087868874,-0.6074311596961218,0.15357797319379485,-0.47807252730593136,-0.7630268051745286,-0.8083263673681164,-0.10355709900537242,-0.648914399939188,-0.744146909197977,-1.1376549355154995,-0.22198663640696423,0.27621621964726456,-0.26085265986389655,0.5013896230833397,-0.4017549664922327,0.04369234139081252,-0.29719009290868226,-0.4052133475482511,0.0,1.306905187760078,0.030697084157881662,0.061180698599400604,-0.2610049763100647,-0.5032946795396672,-1.0390235191939867,0.00396315671002812,0.043716090438855,0.44095763338441474,-0.7454569234938946,-0.598178727382965,-0.6010494059473067,0.30590638613113424,-0.33106404713809207,0.3180590552712954,0.36437890317576666,0.43450702477704056,0.3324448141533959,-0.35748028606762017,0.0,0.06080038407822976,-0.9913327096239162,0.06416844302416379,-0.26045192652687194,-0.3910100571775264,0.2492365745768747,0.08109023359912271,-0.25457093840395506,0.9038190342883907,-1.3196559424149792,0.028917179210242745,0.7337658476010177,-0.06733595657012456,-0.6690517920827619,0.08321097956388654,0.45475807103884436,0.022981354289388883,0.8316830462746491,0.4861748504228195,-0.1996494640981011,0.301755156234391,0.1566726770182371,0.0,-0.8129891400688705,-0.3635135589288333,-0.5792717120977143,-0.2978413480440514,-0.30414372420890295,-0.5426165840198117,0.0
9.0,4.641050629871407,0.05482391236197944,-0.3633161960417956,6.339054143409016,0.27138515282469716,2.2678235206266324,1.0286423592544713,-0.7628481214787373,0.0771199149331006,1.7561334263115467,0.3819958612639984,1.0309617810174259,0.7804869358326065,-0.10618182646295383,-0.2150069709031054,0.3926116041802782,-1.0385756942345237,-1.6230673187775637,9.24097143415065,2.0247367922177344,1.9611773432599509,0.04256907067931583,-0.5091026206825686,-0.43494942044481516,4.630072613345904,0.044520612823883934,1.0306600089830456,0.1868343608180932,8.748587305350295,1.2200224773391597,2.7523047137538166,1.0801598583403411,-2.99420780376643,-0.6938485035095137,-3.41702077660754,-2.01440124306469,0.3640838238984578,0.13225831799917123,3.32831657762182,5.348762758588089,0.2325150578653801,3.4444158424086666,2.8241460928697912,-0.23532968045677966,8.971866063578826,-0.16606584843345987,4.345714321498293,8.406940369164255,-0.09458226951935163,-0.38754791539904176,10.14482206144865,-0.08234561222215152,0.8325281550352089,2.7140820784793473,-1.6827369118735978,1.6838126873882702,0.6413649671756081,0.0,0.8131461630599881,-0.1957733024309123,-2.722028920960536,7.444453959231999,5.221710856390251,0.6862997435391522,-2.3606859698214038,-13.489401302685001,-0.7340145220685729,-0.01570014247880118,-0.9134409459046644,2.0715651235873245,-2.1684279649637355,-1.5221376435294318,4.4446972009368,10.22657547207344,-0.8538729329323538,0.6283839194973438,0.5833732571055535,0.0,-2.059922194043523,5.408395569892924,0.05076535012058763,-0.2819804621408047,-0.2264281244486885,-1.5473742356349507,3.801899811873072,-0.12560957765718378,-0.5444230552629504,-1.5224798925268745,-8.289729120079176,-2.865822828980858,-0.797617505737069,5.4120740894952295,0.08321097956388654,-0.02916403129319724,4.4672857821471945,-3.027185794101893,0.6649583151931782,3.1160930288184905,-0.6131407831020377,-0.8587444814657089,0.0,4.0247553270415874,9.40046990757729,0.37367543292367433,10.295660378321903,3.3646433852628377,6.276132255747186,2.0
